sample_id,text_original,text_normalized,raw_label,label,source,is_synthetic,is_augmented,is_hard_negative,label_before_review,parent_sample_id,hard_negative_pair,hard_negative_pair_id,hard_negative_pair_similarity,augmentation_method
aug_delivery_0010_stg1_001694,"хочу сообщить о проблеме с доставкой моего заказа, мне нужжна помощь","хочу сообщить о проблеме с доставкой моего заказа, мне нужжна помощь",delivery,delivery,bitext|aug_typo_duplicate_char,False,True,False,delivery,stg1_001694,,,,typo_duplicate_char
aug_delivery_0011_stg1_001486,"Я ищу информацию о дате доставки моей покупки, помогите","я ищу информацию о дате доставки моей покупки, помогите",delivery,delivery,bitext|aug_phrase_compression,False,True,False,delivery,stg1_001486,,,,phrase_compression
aug_delivery_0012_stg1_001609,Время проверки поезда Калки с станции Джодпур в понедельник!,время проверки поезда калки с станции джодпур в понедельник!,delivery,delivery,runlu|aug_punctuation_variant,False,True,False,delivery,stg1_001609,,,,punctuation_variant
aug_delivery_0013_stg1_001710,"моя посылка потерялась, мне нужна помощь, чтобы сообщиь о проблеме с доставкой","моя посылка потерялась, мне нужна помощь, чтобы сообщиь о проблеме с доставкой",delivery,delivery,bitext|aug_typo_delete_char,False,True,False,delivery,stg1_001710,,,,typo_delete_char
aug_delivery_0014_stg1_001564,Я не могу изменить адрес доставик,я не могу изменить адрес доставик,delivery,delivery,ikshana|aug_typo_swap_adjacent,False,True,False,delivery,stg1_001564,,,,typo_swap_adjacent
aug_delivery_0015_stg1_001724,"Я звоню, чтообы узнать, как скоро мне ожидать посылку.","я звоню, чтообы узнать, как скоро мне ожидать посылку.",delivery,delivery,ikshana|aug_typo_duplicate_char,False,True,False,delivery,stg1_001724,,,,typo_duplicate_char
aug_delivery_0016_stg1_002975,Доставляете ли в Новосибирск??,доставляете ли в новосибирск??,delivery,delivery,synthetic_dataset|aug_punctuation_variant,True,True,False,delivery,stg1_002975,,,,punctuation_variant
aug_delivery_0017_stg1_001735,"Я хочу посмотреть, сколько времени потребуется, чтобы прибыть росистая дставка.","я хочу посмотреть, сколько времени потребуется, чтобы прибыть росистая дставка.",delivery,delivery,ikshana|aug_typo_delete_char,False,True,False,delivery,stg1_001735,,,,typo_delete_char
aug_delivery_0018_stg1_001537,"Мне нужно посмотреть, сколько времени потребуется, чтобы прибыьт посылка.","мне нужно посмотреть, сколько времени потребуется, чтобы прибыьт посылка.",delivery,delivery,ikshana|aug_typo_swap_adjacent,False,True,False,delivery,stg1_001537,,,,typo_swap_adjacent
aug_delivery_0019_stg1_001652,"Я хочу проверить, какие варианты доставкки есть","я хочу проверить, какие варианты доставкки есть",delivery,delivery,ikshana|aug_typo_duplicate_char,False,True,False,delivery,stg1_001652,,,,typo_duplicate_char
aug_delivery_0020_stg1_001551,нужно указать дополнительный адрес доставки.,нужно указать дополнительный адрес доставки.,delivery,delivery,ikshana|aug_phrase_compression,False,True,False,delivery,stg1_001551,,,,phrase_compression
aug_delivery_0021_stg1_001536,проблемы с настройкой адреса доставки?,проблемы с настройкой адреса доставки?,delivery,delivery,ikshana|aug_punctuation_variant,False,True,False,delivery,stg1_001536,,,,punctuation_variant
aug_delivery_0022_stg1_001619,"Покажи мне, как поехать в Бостон чрез Сиэтл.","покажи мне, как поехать в бостон чрез сиэтл.",delivery,delivery,runlu|aug_typo_delete_char,False,True,False,delivery,stg1_001619,,,,typo_delete_char
